t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,48.39786,49.02549,48.93661,8.34,1.67,10,0,0
1,0,0,0.968078623,0.175714,47.72067,48.44266,48.77894,8.34,1.67,10,0,0
2,0,0,0.968078623,0.175714,47.63687,48.16823,48.6698,8.34,1.67,10,0,0
3,0,0,0.968078623,0.175714,47.58563,48.04612,48.54367,8.34,1.67,10,0,0
4,0,0,0.968078623,0.175714,47.53083,47.9705,48.50062,8.34,1.67,10,0,0
5,0,0,0.931173585,0.378861,47.42632,47.92992,48.43245,8.34,1.67,10,0,0
6,0,0,0.931173585,0.378861,47.36639,47.77518,48.38527,8.34,1.67,10,0,0
7,0,0,0.931173585,0.378861,47.341,47.72361,48.38279,8.34,1.67,10,0,0
8,0,0,0.894268728,0.582007,47.47062,47.68298,48.33318,8.34,1.67,10,0,0
9,0,0,0.894268728,0.582007,47.51294,47.48919,48.30141,8.34,1.67,10,0,0
10,0,0,0.857363872,0.785153,47.5007,47.41504,48.32991,8.34,1.67,10,0,0
11,0,0,0.857363872,0.785153,47.39669,47.53716,48.32969,8.34,1.67,10,0,0
12,0,0,0.820458833,0.9883,47.64285,47.48986,48.35384,8.34,1.67,10,0,0
13,0,0,0.78355325,1.19145,47.44393,47.51706,48.41693,8.34,1.67,10,0,0
14,0,0,0.820458833,0.9883,47.61554,47.61718,48.4206,8.34,1.67,10,0,0
15,0,0,0.78355325,1.19145,47.55341,47.67468,48.40717,8.34,1.67,10,0,0
16,0,0,0.78355325,1.19145,47.5959,47.60013,48.37139,8.34,1.67,10,0,0
17,0,0,0.746649483,1.39459,47.55939,47.62468,48.39882,8.34,1.67,10,0,0
18,0,0,0.7097439,1.59774,47.55312,47.45177,48.45734,8.34,1.67,10,0,0
19,0,0,0.7097439,1.59774,47.62902,47.42643,48.46399,8.34,1.67,10,0,0
20,0,0,0.672838317,1.80089,47.52824,47.43372,48.48674,8.34,1.67,10,0,0
21,0,0,0.63593455,2.00403,47.75978,47.35268,48.432,8.34,1.67,10,0,0
22,0,0,0.63593455,2.00403,47.57745,47.40454,48.40942,8.34,1.67,10,0,0
23,0,0,0.63593455,2.00403,47.59946,47.32813,48.34842,8.34,1.67,10,0,0
24,0,0,0.63593455,2.00403,47.60239,47.31865,48.34013,8.34,1.67,10,0,0
25,0,0,0.599028967,2.20718,47.65521,47.30398,48.34887,8.34,1.67,10,0,0
26,0,0,0.599028967,2.20718,47.72214,47.31086,48.40829,8.34,1.67,10,0,0
27,0,0,0.63593455,2.00403,47.72507,47.26244,48.43544,8.34,1.67,10,0,0
28,0,0,0.63593455,2.00403,47.85927,47.23981,48.42054,8.34,1.67,10,0,0
29,0,0,0.672838317,1.80089,47.88212,47.24777,48.38324,8.34,1.67,10,0,0
30,0,0,0.672838317,1.80089,47.8223,47.43484,48.33635,8.34,1.67,10,0,0
31,0,0,0.672838317,1.80089,47.84555,47.39336,48.29538,8.34,1.67,10,0,0
32,0,0,0.672838317,1.80089,47.86361,47.23744,48.29831,8.34,1.67,10,0,0
33,0,0,0.63593455,2.00403,47.83607,47.28942,48.27037,8.34,1.67,10,0,0
34,0,0,0.63593455,2.00403,47.93009,47.25375,48.27134,8.34,1.67,10,0,0
35,0,0,0.63593455,2.00403,47.86367,47.17751,48.16344,8.34,1.67,10,0,0
36,0,0,0.672838317,1.80089,47.73534,47.24963,48.08675,8.34,1.67,10,0,0
37,0,0,0.672838317,1.80089,47.66971,47.21137,48.07134,8.34,1.67,10,0,0
38,0,0,0.63593455,2.00403,47.68393,47.33513,48.03759,8.34,1.67,10,0,0
39,0,0,0.63593455,2.00403,47.64703,47.26425,48.03415,8.34,1.67,10,0,0
40,0,0,0.63593455,2.00403,47.69104,47.24235,48.01056,8.34,1.67,10,0,0
41,0,0,0.599028967,2.20718,47.69624,47.11707,48.02326,8.34,1.67,10,0,0
42,0,0,0.599028967,2.20718,47.76074,47.23073,48.00554,8.34,1.67,10,0,0
43,0,0,0.599028967,2.20718,47.81858,47.22198,47.98861,8.34,1.67,10,0,0
44,0,0,0.599028967,2.20718,47.47954,47.28541,47.97806,8.34,1.67,10,0,0
45,0,0,0.599028967,2.20718,47.48738,47.345,47.98827,8.34,1.67,10,0,0
46,0,0,0.599028967,2.20718,47.45482,47.27864,47.9749,8.34,1.67,10,0,0
47,0,0,0.599028967,2.20718,47.39275,47.30465,47.9762,8.34,1.67,10,0,0
48,0,0,0.599028967,2.20718,47.41831,47.26233,47.96412,8.34,1.67,10,0,0
49,0,0,0.599028967,2.20718,47.41475,47.15962,47.94488,8.34,1.67,10,0,0
50,0,0,0.599028967,2.20718,47.40674,47.23987,47.95769,8.34,1.67,10,0,0
51,0,0,0.599028967,2.20718,47.40753,47.26019,47.9385,8.34,1.67,10,0,0
52,0,0,0.599028967,2.20718,47.40313,47.31408,47.97778,8.34,1.67,10,0,0
53,0,0,0.599028967,2.20718,47.47886,47.2831,47.97783,8.34,1.67,10,0,0
54,0,0,0.599028967,2.20718,47.28299,47.32153,47.99809,8.34,1.67,10,0,0
55,0,0,0.599028967,2.20718,47.64878,47.29235,47.98032,8.34,1.67,10,0,0
56,0,0,0.599028967,2.20718,47.5367,47.29292,47.96355,8.34,1.67,10,0,0
57,0,0,0.599028967,2.20718,47.52338,47.33947,47.94843,8.34,1.67,10,0,0
58,0,0,0.599028967,2.20718,47.63066,47.16267,47.92941,8.34,1.67,10,0,0
59,0,0,0.599028967,2.20718,47.63123,47.20076,47.97896,8.34,1.67,10,0,0
60,0,0,0.599028967,2.20718,47.61526,47.20268,47.96909,8.34,1.67,10,0,0
