t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,47.98940,47.99939,47.41402,8.34,1.67,10,10,10
1,0,0,0.931173585,0.378861,47.20646,47.27678,47.22226,8.34,1.67,10,10,10
2,0,0,0.857363872,0.785153,46.52516,46.67634,47.09862,8.34,1.67,10,10,10
3,0,0,0.820458833,0.9883,45.89267,46.27816,46.63232,8.34,1.67,10,10,10
4,0,0,0.746649483,1.39459,45.1788,45.87134,46.77589,8.34,1.67,10,10,10
5,0,0,0.7097439,1.59774,45.25233,46.02703,47.07024,8.34,1.67,10,10,10
6,0,0,0.7097439,1.59774,45.16701,46.11444,47.31984,8.34,1.67,10,10,10
7,0,0,0.672838317,1.80089,45.57134,46.1926,47.34551,8.34,1.67,10,10,10
8,0,0,0.63593455,2.00403,45.70193,45.8548,47.12441,8.34,1.67,10,10,10
9,0,0,0.63593455,2.00403,45.69086,46.37144,47.0664,8.34,1.67,10,10,10
10,0,0,0.599028967,2.20718,45.55323,45.6442,46.99575,8.34,1.67,10,10,10
11,0,0,0.5621252,2.41032,45.85164,46.15446,47.05539,8.34,1.67,10,10,10
12,0,0,0.525219617,2.61347,45.70458,46.33572,46.88858,8.34,1.67,10,10,10
13,0,0,0.488314033,2.81662,46.19289,46.36309,46.82577,8.34,1.67,10,10,10
14,0,0,0.488314033,2.81662,46.41624,46.28939,46.72346,8.34,1.67,10,10,10
15,0,0,0.488314033,2.81662,46.07602,46.00559,46.77978,8.34,1.67,10,10,10
16,0,0,0.451410267,3.01976,46.032,45.97161,46.68921,8.34,1.67,10,10,10
17,0,0,0.451410267,3.01976,45.71163,46.36709,46.50202,8.34,1.67,10,10,10
18,0,0,0.451410267,3.01976,45.61779,46.18713,46.69282,8.34,1.67,10,10,10
19,0,0,0.414504683,3.22291,45.54104,46.272,46.45721,8.34,1.67,10,10,10
20,0,0,0.414504683,3.22291,45.678,46.17889,46.53611,8.34,1.67,10,10,10
21,0,0,0.3775991,3.42606,45.51914,46.4505,46.53255,8.34,1.67,10,10,10
22,0,0,0.3775991,3.42606,45.67619,46.37584,46.49971,8.34,1.67,10,10,10
23,0,0,0.3775991,3.42606,46.22223,46.19057,46.38724,8.34,1.67,10,10,10
24,0,0,0.340695333,3.6292,46.0763,46.0781,46.29644,8.34,1.67,10,10,10
