t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
36,0,0,,0.682555,49.65708,49.89392,49.77959,8.34,1.67,1.5,1,1
37,0,0,,0.512561,49.63095,49.88236,49.8073,8.34,1.67,1.5,1,1
38,0,0,,0.512561,49.62525,49.91904,49.79833,8.34,1.67,1.5,1,1
39,0,0,,0.682555,49.62339,49.90149,49.80685,8.34,1.67,1.5,1,1
40,0,0,,0.682555,49.58135,49.92841,49.8266,8.34,1.67,1.5,1,1
41,0,0,,0.682555,49.64026,49.9077,49.8301,8.34,1.67,1.5,1,1
42,0,0,,0.682555,49.59455,49.92587,49.82626,8.34,1.67,1.5,1,1
43,0,0,,0.852549,49.66837,49.90437,49.83896,8.34,1.67,1.5,1,1
44,0,0,,0.852549,49.65663,49.89804,49.83371,8.34,1.67,1.5,1,1
45,0,0,,0.852549,49.63445,49.94178,49.84466,8.34,1.67,1.5,1,1
46,0,0,,0.852549,49.63095,49.90882,49.84009,8.34,1.67,1.5,1,1
47,0,0,,0.852549,49.58332,49.90042,49.8235,8.34,1.67,1.5,1,1
48,0,0,,1.02254,49.59077,49.87378,49.80555,8.34,1.67,1.5,1,1
49,0,0,,0.852549,49.58739,49.84224,49.7709,8.34,1.67,1.5,1,1
50,0,0,,0.852549,49.57102,49.82096,49.74641,8.34,1.67,1.5,1,1
51,0,0,,0.852549,49.56538,49.83405,49.71396,8.34,1.67,1.5,1,1
52,0,0,,0.852549,49.53141,49.78964,49.71154,8.34,1.67,1.5,1,1
53,0,0,,1.19254,49.53327,49.77135,49.69263,8.34,1.67,1.5,1,1
54,0,0,,1.02254,49.52435,49.77615,49.66679,8.34,1.67,1.5,1,1
55,0,0,,1.02254,49.53852,49.73219,49.63191,8.34,1.67,1.5,1,1
56,0,0,,1.02254,49.49659,49.70584,49.60223,8.34,1.67,1.5,1,1
57,0,0,,1.19254,49.52339,49.6577,49.5787,8.34,1.67,1.5,1,1
58,0,0,,1.02254,49.47181,49.6717,49.55003,8.34,1.67,1.5,1,1
59,0,0,,1.02254,49.44399,49.62119,49.51464,8.34,1.67,1.5,1,1
60,0,0,,1.02254,49.42537,49.60172,49.47712,8.34,1.67,1.5,1,1
61,0,0,,1.02254,49.45094,49.57187,49.45387,8.34,1.67,1.5,1,1
62,0,0,,1.02254,49.3844,49.51312,49.42735,8.34,1.67,1.5,1,1
63,0,0,,1.19254,49.39936,49.52565,49.3949,8.34,1.67,1.5,1,1
64,0,0,,1.02254,49.31956,49.45979,49.35421,8.34,1.67,1.5,1,1
65,0,0,,1.02254,49.35675,49.4002,49.30906,8.34,1.67,1.5,1,1
66,0,0,,1.02254,49.28875,49.37035,49.27989,8.34,1.67,1.5,1,1
67,0,0,,1.19254,49.25467,49.41945,49.18649,8.34,1.67,1.5,1,1
68,0,0,,1.19254,49.25974,49.40488,49.17543,8.34,1.67,1.5,1,1
69,0,0,,1.19254,49.24213,49.36352,49.16071,8.34,1.67,1.5,1,1
70,0,0,,1.19254,49.23819,49.33508,49.11748,8.34,1.67,1.5,1,1
71,0,0,,1.19254,49.19722,49.32837,49.09344,8.34,1.67,1.5,1,1
72,0,0,,1.19254,49.18486,49.28322,49.04637,8.34,1.67,1.5,1,1
73,0,0,,1.19254,49.18734,49.25066,49.01596,8.34,1.67,1.5,1,1
74,0,0,,1.19254,49.15213,49.22063,48.99705,8.34,1.67,1.5,1,1
75,0,0,,1.19254,49.13334,49.16262,48.92347,8.34,1.67,1.5,1,1
76,0,0,,1.19254,49.18012,49.16291,48.98153,8.34,1.67,1.5,1,1
77,0,0,,1.19254,49.20929,49.21115,49.05867,8.34,1.67,1.5,1,1
78,0,0,,1.36253,49.18333,49.27306,49.09237,8.34,1.67,1.5,1,1
79,0,0,,1.36253,49.23954,49.30399,49.13136,8.34,1.67,1.5,1,1
80,0,0,,1.36253,49.24236,49.32103,49.16324,8.34,1.67,1.5,1,1
81,0,0,,1.36253,49.27188,49.33926,49.18429,8.34,1.67,1.5,1,1
82,0,0,,1.19254,49.23283,49.40522,49.20004,8.34,1.67,1.5,1,1
83,0,0,,1.19254,49.25128,49.42752,49.22532,8.34,1.67,1.5,1,1
84,0,0,,1.36253,49.28643,49.45534,49.24817,8.34,1.67,1.5,1,1
85,0,0,,1.36253,49.3028,49.49083,49.2673,8.34,1.67,1.5,1,1
86,0,0,,1.36253,49.30494,49.51041,49.27588,8.34,1.67,1.5,1,1
87,0,0,,1.36253,49.35506,49.55195,49.31753,8.34,1.67,1.5,1,1
88,0,0,,1.36253,49.31189,49.58203,49.34924,8.34,1.67,1.5,1,1
89,0,0,,1.36253,49.33948,49.62407,49.38824,8.34,1.67,1.5,1,1
90,0,0,,1.36253,49.31431,49.68417,49.42966,8.34,1.67,1.5,1,1
91,0,0,,1.36253,49.39309,49.6897,49.47706,8.34,1.67,1.5,1,1
92,0,0,,1.36253,49.39907,49.72858,49.49241,8.34,1.67,1.5,1,1
93,0,0,,1.36253,49.40867,49.75702,49.52542,8.34,1.67,1.5,1,1
94,0,0,,1.36253,49.44614,49.77271,49.51476,8.34,1.67,1.5,1,1
95,0,0,,1.53253,49.41233,49.77909,49.52999,8.34,1.67,1.5,1,1
96,0,0,,1.36253,49.41803,49.8046,49.57627,8.34,1.67,1.5,1,1
97,0,0,,1.53253,49.45336,49.81836,49.63231,8.34,1.67,1.5,1,1
98,0,0,,1.53253,49.46408,49.81238,49.6314,8.34,1.67,1.5,1,1
99,0,0,,1.53253,49.4888,49.84009,49.64545,8.34,1.67,1.5,1,1
100,0,0,,1.53253,49.48767,49.86058,49.68575,8.34,1.67,1.5,1,1
101,0,0,,1.53253,49.46476,49.88309,49.69348,8.34,1.67,1.5,1,1
102,0,0,,1.53253,49.47785,49.89562,49.70917,8.34,1.67,1.5,1,1
103,0,0,,1.53253,49.53626,49.90961,49.72858,8.34,1.67,1.5,1,1
104,0,0,,1.53253,49.47125,49.91718,49.74105,8.34,1.67,1.5,1,1
105,0,0,,1.53253,49.47661,49.89799,49.74884,8.34,1.67,1.5,1,1
106,0,0,,1.53253,49.54585,49.93444,49.78022,8.34,1.67,1.5,1,1
107,0,0,,1.53253,49.49524,49.95075,49.79929,8.34,1.67,1.5,1,1
108,0,0,,1.53253,49.5384,49.92694,49.80042,8.34,1.67,1.5,1,1
109,0,0,,1.53253,49.56431,49.97079,49.8152,8.34,1.67,1.5,1,1
110,0,0,,1.53253,49.61318,49.9551,49.82198,8.34,1.67,1.5,1,1
111,0,0,,1.53253,49.55962,49.99618,49.8213,8.34,1.67,1.5,1,1
112,0,0,,1.53253,49.49902,49.99076,49.85042,8.34,1.67,1.5,1,1
113,0,0,,1.53253,49.57012,49.99443,49.86639,8.34,1.67,1.5,1,1
