t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,46.77662,47.10449,48.68684,8.34,1.67,20,20,10
1,0,0,0.855616783,0.79477,41.33798,41.97815,44.44711,8.34,1.67,20,20,10
2,0,0,0.758370617,1.33007,32.12274,35.48445,41.08155,8.34,1.67,20,20,10
3,0,0,0.612503183,2.13301,32.29813,37.39756,39.36478,8.34,1.67,20,20,10
4,0,0,0.5638801,2.40066,32.96149,35.31335,39.72978,8.34,1.67,20,20,10
5,0,0,0.515257017,2.66831,31.12671,34.50378,39.14266,8.34,1.67,20,20,10
6,0,0,0.418012667,3.2036,30.83789,38.29488,40.18513,8.34,1.67,20,20,10
7,0,0,0.466633933,2.93596,32.55151,37.38954,39.80568,8.34,1.67,20,20,10
8,0,0,0.418012667,3.2036,34.54841,37.83919,41.31817,8.34,1.67,20,20,10
9,0,0,0.418012667,3.2036,33.37406,40.01572,42.19682,8.34,1.67,20,20,10
10,0,0,0.369389583,3.47125,34.58064,37.38903,41.6066,8.34,1.67,20,20,10
11,0,0,0.3207665,3.7389,33.66655,40.64567,42.66109,8.34,1.67,20,20,10
12,0,0,0.369389583,3.47125,33.41334,40.06905,43.24222,8.34,1.67,20,20,10
13,0,0,0.369389583,3.47125,34.6382,42.07132,43.55401,8.34,1.67,20,20,10
14,0,0,0.3207665,3.7389,36.34871,41.5965,43.45311,8.34,1.67,20,20,10
15,0,0,0.3207665,3.7389,33.98911,40.98353,43.396,8.34,1.67,20,20,10
16,0,0,0.3207665,3.7389,36.84525,43.66879,43.98075,8.34,1.67,20,20,10
17,0,0,0.3207665,3.7389,38.32457,44.30377,43.98295,8.34,1.67,20,20,10
18,0,0,0.272143417,4.00655,35.80267,44.05298,43.86444,8.34,1.67,20,20,10
19,0,0,0.272143417,4.00655,35.52294,43.47562,44.01664,8.34,1.67,20,20,10
20,0,0,0.272143417,4.00655,36.27512,41.95061,44.11043,8.34,1.67,20,20,10
21,0,0,0.3207665,3.7389,37.43977,43.96896,44.12115,8.34,1.67,20,20,10
22,0,0,0.3207665,3.7389,37.46499,43.84746,44.12448,8.34,1.67,20,20,10
23,0,0,0.3207665,3.7389,39.19999,39.43515,44.08628,8.34,1.67,20,20,10
24,0,0,0.369389583,3.47125,37.65652,43.39143,44.36364,8.34,1.67,20,20,10
25,0,0,0.369389583,3.47125,40.34077,43.78944,44.36923,8.34,1.67,20,20,10
26,0,0,0.272143417,4.00655,41.07111,43.88419,44.4159,8.34,1.67,20,20,10
27,0,0,0.223520333,4.2742,41.56501,40.48761,44.45946,8.34,1.67,20,20,10
28,0,0,0.272143417,4.00655,40.50425,42.35088,44.19756,8.34,1.67,20,20,10
29,0,0,0.223520333,4.2742,39.94507,43.82579,44.18893,8.34,1.67,20,20,10
30,0,0,0.272143417,4.00655,38.78979,42.51549,44.2637,8.34,1.67,20,20,10
31,0,0,0.223520333,4.2742,39.39722,43.76913,44.16009,8.34,1.67,20,20,10
32,0,0,0.223520333,4.2742,39.14012,43.11401,44.17651,8.34,1.67,20,20,10
33,0,0,0.272143417,4.00655,41.29786,43.42484,44.06794,8.34,1.67,20,20,10
34,0,0,0.223520333,4.2742,38.34003,43.20853,44.07296,8.34,1.67,20,20,10
35,0,0,0.223520333,4.2742,37.1207,43.03173,44.23627,8.34,1.67,20,20,10
36,0,0,0.272143417,4.00655,38.92111,42.19727,44.18424,8.34,1.67,20,20,10
37,0,0,0.272143417,4.00655,36.35616,40.6161,44.03092,8.34,1.67,20,20,10
38,0,0,0.272143417,4.00655,37.00321,40.37717,43.79588,8.34,1.67,20,20,10
39,0,0,0.272143417,4.00655,36.57878,42.41081,43.75169,8.34,1.67,20,20,10
40,0,0,0.272143417,4.00655,38.23111,41.28448,43.78657,8.34,1.67,20,20,10
41,0,0,0.272143417,4.00655,37.01427,41.56585,43.62754,8.34,1.67,20,20,10
42,0,0,0.272143417,4.00655,35.02842,40.48191,43.67269,8.34,1.67,20,20,10
43,0,0,0.272143417,4.00655,34.48386,41.38273,43.521,8.34,1.67,20,20,10
44,0,0,0.272143417,4.00655,32.36765,41.05599,43.30294,8.34,1.67,20,20,10
45,0,0,0.272143417,4.00655,35.89968,39.30738,43.18128,8.34,1.67,20,20,10
46,0,0,0.272143417,4.00655,37.2558,42.88224,43.11232,8.34,1.67,20,20,10
