t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,47.13784,48.03466,47.61108,5.56,1.11,15,15,15
1,0,0,0.88580179,0.628614,40.63309,45.43754,45.90006,5.56,1.11,15,15,15
2,0,0,0.767522983,1.27969,39.87221,41.81652,46.37883,5.56,1.11,15,15,15
3,0,0,0.806948283,1.06267,38.54177,41.97933,46.38927,5.56,1.11,15,15,15
4,0,0,0.767522983,1.27969,36.85998,41.49701,44.10501,5.56,1.11,15,15,15
5,0,0,0.64924345,1.93077,34.20412,41.4031,41.80021,5.56,1.11,15,15,15
6,0,0,0.688670567,1.71374,36.74582,39.30772,41.23465,5.56,1.11,15,15,15
7,0,0,0.609816333,2.1478,37.21793,40.57299,42.38722,5.56,1.11,15,15,15
8,0,0,0.609816333,2.1478,36.11497,40.03976,41.98808,5.56,1.11,15,15,15
9,0,0,0.491538617,2.79887,36.04014,39.69507,42.96847,5.56,1.11,15,15,15
10,0,0,0.373259083,3.44995,38.21074,40.94747,43.38274,5.56,1.11,15,15,15
11,0,0,0.29440485,3.88401,38.10301,39.71606,43.65497,5.56,1.11,15,15,15
12,0,0,0.373259083,3.44995,37.12188,41.07715,42.83106,5.56,1.11,15,15,15
13,0,0,0.29440485,3.88401,36.6715,39.69231,42.33688,5.56,1.11,15,15,15
14,0,0,0.29440485,3.88401,36.78188,41.97888,43.68871,5.56,1.11,15,15,15
15,0,0,0.25497955,4.10103,38.0397,40.78743,44.33006,5.56,1.11,15,15,15
16,0,0,0.25497955,4.10103,37.49682,41.07534,43.37557,5.56,1.11,15,15,15
17,0,0,0.25497955,4.10103,35.74031,39.55868,42.00055,5.56,1.11,15,15,15
18,0,0,0.25497955,4.10103,37.61719,39.99681,42.77813,5.56,1.11,15,15,15
19,0,0,0.25497955,4.10103,37.52205,39.9708,42.90916,5.56,1.11,15,15,15
20,0,0,0.25497955,4.10103,37.24784,38.2047,42.78433,5.56,1.11,15,15,15
21,0,0,0.215552433,4.31806,37.55963,38.57512,43.26643,5.56,1.11,15,15,15
22,0,0,0.25497955,4.10103,38.80898,39.97368,43.88848,5.56,1.11,15,15,15
23,0,0,0.215552433,4.31806,37.57718,40.42903,42.75059,5.56,1.11,15,15,15
24,0,0,0.215552433,4.31806,35.88743,38.15928,41.76574,5.56,1.11,15,15,15
25,0,0,0.215552433,4.31806,35.25032,37.62769,41.11061,5.56,1.11,15,15,15
26,0,0,0.215552433,4.31806,36.70779,38.97195,41.4,5.56,1.11,15,15,15
27,0,0,0.215552433,4.31806,38.84543,38.94368,43.64362,5.56,1.11,15,15,15
28,0,0,0.215552433,4.31806,37.52013,39.42578,41.804,5.56,1.11,15,15,15
29,0,0,0.25497955,4.10103,35.18943,37.82469,41.45491,5.56,1.11,15,15,15
30,0,0,0.29440485,3.88401,34.0763,38.40859,40.70905,5.56,1.11,15,15,15
31,0,0,0.176127133,4.53508,36.05904,38.06249,40.86988,5.56,1.11,15,15,15
32,0,0,0.176127133,4.53508,36.91467,40.11188,42.54139,5.56,1.11,15,15,15
33,0,0,0.136700017,4.75211,35.82648,37.29891,41.39548,5.56,1.11,15,15,15
34,0,0,0.136700017,4.75211,33.77021,37.26883,39.07223,5.56,1.11,15,15,15
35,0,0,0.136700017,4.75211,33.42096,34.95094,37.56945,5.56,1.11,15,15,15
36,0,0,0.0972729,4.96914,33.01363,33.78884,37.76543,5.56,1.11,15,15,15
37,0,0,0.136700017,4.75211,35.04236,37.85781,40.19128,5.56,1.11,15,15,15
38,0,0,0.0972729,4.96914,36.24899,38.19991,40.83438,5.56,1.11,15,15,15
39,0,0,0.0972729,4.96914,35.12091,38.35775,40.89804,5.56,1.11,15,15,15
40,0,0,0.136700017,4.75211,35.73687,37.35015,41.57962,5.56,1.11,15,15,15
41,0,0,0.0972729,4.96914,34.40801,38.24827,40.92021,5.56,1.11,15,15,15
42,0,0,0.0972729,4.96914,34.43109,38.83928,39.46037,5.56,1.11,15,15,15
43,0,0,0.0972729,4.96914,34.73656,37.50376,41.00836,5.56,1.11,15,15,15
44,0,0,0.0972729,4.96914,35.66887,38.47129,40.24901,5.56,1.11,15,15,15
45,0,0,0.136700017,4.75211,35.57948,37.31612,39.98434,5.56,1.11,15,15,15
46,0,0,0.0972729,4.96914,34.34108,37.51205,39.97655,5.56,1.11,15,15,15
47,0,0,0.0972729,4.96914,33.82541,37.49648,39.12037,5.56,1.11,15,15,15
48,0,0,0.0972729,4.96914,35.22689,37.55602,40.30747,5.56,1.11,15,15,15
49,0,0,0.0972729,4.96914,34.34227,37.69191,39.99219,5.56,1.11,15,15,15
50,0,0,0.0972729,4.96914,34.05119,38.18783,40.64285,5.56,1.11,15,15,15
