t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,49.44292,48.99214,50.02011,8.34,1.67,30,20,0
1,0,0,0.746649483,1.39459,37.14705,46.73283,47.99064,8.34,1.67,30,20,0
2,0,0,0.63593455,2.00403,37.08024,43.73312,46.47499,8.34,1.67,30,20,0
3,0,0,0.5621252,2.41032,38.79244,44.54992,45.65215,8.34,1.67,30,20,0
4,0,0,0.599028967,2.20718,34.15582,44.88648,45.6372,8.34,1.67,30,20,0
5,0,0,0.599028967,2.20718,35.10805,44.95161,45.78663,8.34,1.67,30,20,0
6,0,0,0.5621252,2.41032,37.84986,42.70832,45.57512,8.34,1.67,30,20,0
7,0,0,0.488314033,2.81662,36.7167,43.44301,45.60486,8.34,1.67,30,20,0
8,0,0,0.488314033,2.81662,37.85104,45.27124,45.72726,8.34,1.67,30,20,0
9,0,0,0.488314033,2.81662,37.61098,45.70988,45.6824,8.34,1.67,30,20,0
10,0,0,0.451410267,3.01976,36.33765,45.61068,45.94662,8.34,1.67,30,20,0
11,0,0,0.414504683,3.22291,37.46906,45.91315,45.97545,8.34,1.67,30,20,0
12,0,0,0.414504683,3.22291,36.02067,45.72281,46.02528,8.34,1.67,30,20,0
13,0,0,0.3775991,3.42606,40.76209,45.49522,45.88138,8.34,1.67,30,20,0
14,0,0,0.414504683,3.22291,38.94385,45.98386,45.71626,8.34,1.67,30,20,0
15,0,0,0.414504683,3.22291,40.80182,45.85305,45.79301,8.34,1.67,30,20,0
16,0,0,0.340695333,3.6292,40.98771,45.54324,45.79583,8.34,1.67,30,20,0
17,0,0,0.340695333,3.6292,40.53569,46.04927,45.96118,8.34,1.67,30,20,0
18,0,0,0.3775991,3.42606,41.49023,46.15254,45.76287,8.34,1.67,30,20,0
19,0,0,0.340695333,3.6292,40.48648,45.6223,45.75667,8.34,1.67,30,20,0
20,0,0,0.3775991,3.42606,40.73382,45.96727,45.58212,8.34,1.67,30,20,0
21,0,0,0.340695333,3.6292,40.88658,46.03917,45.4455,8.34,1.67,30,20,0
22,0,0,0.340695333,3.6292,39.01823,45.80542,45.47039,8.34,1.67,30,20,0
23,0,0,0.30378975,3.83235,42.19552,45.74673,45.57072,8.34,1.67,30,20,0
24,0,0,0.2299804,4.23864,40.56593,45.5622,45.41616,8.34,1.67,30,20,0
25,0,0,0.2299804,4.23864,40.6718,43.94531,45.59403,8.34,1.67,30,20,0
26,0,0,0.266884167,4.0355,39.211,44.70663,45.41249,8.34,1.67,30,20,0
27,0,0,0.266884167,4.0355,39.95206,45.01854,45.31802,8.34,1.67,30,20,0
28,0,0,0.266884167,4.0355,39.14017,45.62603,45.46638,8.34,1.67,30,20,0
29,0,0,0.266884167,4.0355,41.79576,45.56293,45.38105,8.34,1.67,30,20,0
30,0,0,0.266884167,4.0355,38.70937,45.56542,45.40538,8.34,1.67,30,20,0
31,0,0,0.266884167,4.0355,40.11662,45.14951,45.2086,8.34,1.67,30,20,0
32,0,0,0.266884167,4.0355,41.36202,43.16192,45.38625,8.34,1.67,30,20,0
33,0,0,0.2299804,4.23864,40.71147,45.53421,45.13326,8.34,1.67,30,20,0
34,0,0,0.2299804,4.23864,37.89466,44.31641,44.95798,8.34,1.67,30,20,0
35,0,0,0.266884167,4.0355,37.47746,44.25016,44.88597,8.34,1.67,30,20,0
36,0,0,0.266884167,4.0355,38.964,45.10849,45.02017,8.34,1.67,30,20,0
37,0,0,0.266884167,4.0355,35.95267,44.76476,44.96882,8.34,1.67,30,20,0
38,0,0,0.266884167,4.0355,38.02017,43.94395,44.67148,8.34,1.67,30,20,0
39,0,0,0.2299804,4.23864,38.40684,43.1376,44.71803,8.34,1.67,30,20,0
40,0,0,0.266884167,4.0355,38.70734,42.66216,44.72943,8.34,1.67,30,20,0
41,0,0,0.2299804,4.23864,37.26358,43.57845,44.98699,8.34,1.67,30,20,0
42,0,0,0.266884167,4.0355,38.23726,42.28384,44.80765,8.34,1.67,30,20,0
43,0,0,0.2299804,4.23864,38.07745,43.16937,44.83852,8.34,1.67,30,20,0
44,0,0,0.2299804,4.23864,36.92217,41.49277,44.57396,8.34,1.67,30,20,0
45,0,0,0.266884167,4.0355,35.69195,41.79051,44.29378,8.34,1.67,30,20,0
46,0,0,0.2299804,4.23864,36.95146,41.74982,44.58847,8.34,1.67,30,20,0
47,0,0,0.2299804,4.23864,39.19057,42.87654,44.38463,8.34,1.67,30,20,0
48,0,0,0.2299804,4.23864,36.60931,40.3362,44.48384,8.34,1.67,30,20,0
49,0,0,0.2299804,4.23864,39.03566,41.88785,44.52436,8.34,1.67,30,20,0
50,0,0,0.2299804,4.23864,36.82302,41.98148,44.34457,8.34,1.67,30,20,0
51,0,0,0.266884167,4.0355,37.18074,41.71021,44.36578,8.34,1.67,30,20,0
52,0,0,0.2299804,4.23864,36.89396,43.02773,44.30145,8.34,1.67,30,20,0
53,0,0,0.2299804,4.23864,37.4291,42.05478,44.42447,8.34,1.67,30,20,0
54,0,0,0.266884167,4.0355,36.49656,44.05247,44.2435,8.34,1.67,30,20,0
55,0,0,0.266884167,4.0355,36.59323,42.06725,43.7917,8.34,1.67,30,20,0
56,0,0,0.2299804,4.23864,37.35489,40.40601,44.22657,8.34,1.67,30,20,0
57,0,0,0.2299804,4.23864,37.38294,40.97258,43.76913,8.34,1.67,30,20,0
58,0,0,0.2299804,4.23864,36.01164,41.79045,43.67754,8.34,1.67,30,20,0
59,0,0,0.2299804,4.23864,35.13897,43.27315,43.47608,8.34,1.67,30,20,0
60,0,0,0.193074817,4.44179,33.70808,41.21360,43.86235,8.34,1.67,30,20,0
