t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1.5,0,48.56078,48.67539,48.42466,8.34,1.67,30,20,0
1,0,0,1.468078623,0.175714,33.93274,45.45210,46.12759,8.34,1.67,30,20,0
2,0,0,1.431173585,0.378861,33.6911,43.7803,43.95214,8.34,1.67,30,20,0
3,0,0,1.2097439,1.59774,32.23594,43.50903,43.81179,8.34,1.67,30,20,0
4,0,0,1.025219617,2.61347,34.38696,42.23169,43.44149,8.34,1.67,30,20,0
5,0,0,0.8775991,3.42606,33.77287,43.08534,43.35176,8.34,1.67,30,20,0
6,0,0,0.7299804,4.23864,34.32421,43.01424,43.24504,8.34,1.67,30,20,0
7,0,0,0.619265467,4.84808,36.3122,42.83524,43.20915,8.34,1.67,30,20,0
8,0,0,0.582359883,5.05123,37.83281,42.62294,43.08867,8.34,1.67,30,20,0
9,0,0,0.582359883,5.05123,35.26781,42.5441,42.99121,8.34,1.67,30,20,0
10,0,0,0.582359883,5.05123,33.60436,43.0332,43.02896,8.34,1.67,30,20,0
11,0,0,0.545456117,5.25437,34.19645,42.88969,43.09341,8.34,1.67,30,20,0
12,0,0,0.508550533,5.45752,33.74595,42.97789,42.78936,8.34,1.67,30,20,0
13,0,0,0.47164495,5.66067,35.41267,43.00098,42.79494,8.34,1.67,30,20,0
14,0,0,0.47164495,5.66067,32.9436,42.5366,42.71018,8.34,1.67,30,20,0
15,0,0,0.508550533,5.45752,33.70374,42.33395,42.75753,8.34,1.67,30,20,0
16,0,0,0.47164495,5.66067,33.59291,42.65753,42.15596,8.34,1.67,30,20,0
17,0,0,0.47164495,5.66067,33.3209,42.07871,42.25906,8.34,1.67,30,20,0
18,0,0,0.434741183,5.86381,31.20809,42.57209,42.31583,8.34,1.67,30,20,0
19,0,0,0.434741183,5.86381,33.08575,41.77245,42.07346,8.34,1.67,30,20,0
20,0,0,0.434741183,5.86381,30.89957,42.05551,41.97115,8.34,1.67,30,20,0
21,0,0,0.47164495,5.66067,30.60201,41.58758,41.77894,8.34,1.67,30,20,0
22,0,0,0.434741183,5.86381,31.03128,41.62465,41.98999,8.34,1.67,30,20,0
23,0,0,0.434741183,5.86381,33.55222,41.40925,41.90123,8.34,1.67,30,20,0
24,0,0,0.434741183,5.86381,32.36415,41.03607,41.75529,8.34,1.67,30,20,0
25,0,0,0.434741183,5.86381,31.57473,39.97746,41.78453,8.34,1.67,30,20,0
26,0,0,0.3978356,6.06696,32.83378,41.50039,41.76878,8.34,1.67,30,20,0
27,0,0,0.360930017,6.27011,32.40461,40.4748,41.74051,8.34,1.67,30,20,0
28,0,0,0.360930017,6.27011,35.35071,40.81429,41.30023,8.34,1.67,30,20,0
29,0,0,0.3978356,6.06696,30.12877,41.15717,41.61444,8.34,1.67,30,20,0
30,0,0,0.3978356,6.06696,30.61245,39.23775,41.7071,8.34,1.67,30,20,0
31,0,0,0.3978356,6.06696,30.14925,40.97873,42.04124,8.34,1.67,30,20,0
32,0,0,0.3978356,6.06696,31.0827,40.69178,41.62827,8.34,1.67,30,20,0
33,0,0,0.3978356,6.06696,32.01856,39.71059,41.79231,8.34,1.67,30,20,0
34,0,0,0.3978356,6.06696,34.27359,39.7892,41.49898,8.34,1.67,30,20,0
35,0,0,0.3978356,6.06696,33.74583,40.60809,41.28431,8.34,1.67,30,20,0
36,0,0,0.434741183,5.86381,31.85903,39.61556,41.2877,8.34,1.67,30,20,0
37,0,0,0.434741183,5.86381,30.52148,39.35445,41.28127,8.34,1.67,30,20,0
38,0,0,0.434741183,5.86381,32.43306,39.25727,41.06332,8.34,1.67,30,20,0
39,0,0,0.434741183,5.86381,33.32954,39.38492,41.19944,8.34,1.67,30,20,0
40,0,0,0.47164495,5.66067,30.91803,38.33167,40.97089,8.34,1.67,30,20,0
41,0,0,0.47164495,5.66067,34.31269,38.66214,40.80058,8.34,1.67,30,20,0
42,0,0,0.47164495,5.66067,34.38025,39.39158,40.96999,8.34,1.67,30,20,0
43,0,0,0.47164495,5.66067,33.41486,38.73347,40.9258,8.34,1.67,30,20,0
44,0,0,0.434741183,5.86381,31.46434,39.75613,40.97958,8.34,1.67,30,20,0
45,0,0,0.434741183,5.86381,31.32964,38.99413,40.96192,8.34,1.67,30,20,0
46,0,0,0.434741183,5.86381,32.5089,37.8779,41.00734,8.34,1.67,30,20,0
47,0,0,0.3978356,6.06696,31.68646,38.31294,40.85097,8.34,1.67,30,20,0
48,0,0,0.3978356,6.06696,31.18314,38.93499,40.69065,8.34,1.67,30,20,0
49,0,0,0.3978356,6.06696,31.84148,38.70921,40.95616,8.34,1.67,30,20,0
50,0,0,0.3978356,6.06696,32.64964,38.54679,40.90865,8.34,1.67,30,20,0
51,0,0,0.360930017,6.27011,33.99273,38.18783,40.94154,8.34,1.67,30,20,0
52,0,0,0.3978356,6.06696,31.03157,37.56222,40.88427,8.34,1.67,30,20,0
53,0,0,0.3978356,6.06696,33.23027,39.12568,40.8543,8.34,1.67,30,20,0
54,0,0,0.3978356,6.06696,32.73965,38.85271,40.84087,8.34,1.67,30,20,0
55,0,0,0.434741183,5.86381,33.35482,38.94334,40.6801,8.34,1.67,30,20,0
56,0,0,0.434741183,5.86381,31.84927,37.14863,40.65967,8.34,1.67,30,20,0
57,0,0,0.3978356,6.06696,33.07706,37.88682,40.64482,8.34,1.67,30,20,0
58,0,0,0.434741183,5.86381,30.65251,38.40526,40.80797,8.34,1.67,30,20,0
59,0,0,0.3978356,6.06696,30.91526,37.41940,40.67592,8.34,1.67,30,20,0
60,0,0,0.434741183,5.86381,31.49990,37.82745,40.20714,8.34,1.67,30,20,0
