t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,47.76429,48.49915,48.05808,8.34,1.67,20,20,0
1,0,0,0.931173585,0.378861,35.02521,46.71804,46.49779,8.34,1.67,20,20,0
2,0,0,0.857363872,0.785153,33.63816,44.66504,44.4449,8.34,1.67,20,20,0
3,0,0,0.7097439,1.59774,33.66023,43.62743,43.28889,8.34,1.67,20,20,0
4,0,0,0.599028967,2.20718,35.28164,43.69114,42.21499,8.34,1.67,20,20,0
5,0,0,0.5621252,2.41032,33.26848,43.33161,42.60572,8.34,1.67,20,20,0
6,0,0,0.488314033,2.81662,34.36145,42.30365,42.25511,8.34,1.67,20,20,0
7,0,0,0.451410267,3.01976,33.16825,41.61562,42.55116,8.34,1.67,20,20,0
8,0,0,0.414504683,3.22291,36.68792,42.80075,42.5555,8.34,1.67,20,20,0
9,0,0,0.3775991,3.42606,35.65273,42.67621,43.04008,8.34,1.67,20,20,0
10,0,0,0.3775991,3.42606,37.51296,42.85471,43.17276,8.34,1.67,20,20,0
11,0,0,0.340695333,3.6292,34.33222,41.82459,43.61851,8.34,1.67,20,20,0
12,0,0,0.340695333,3.6292,34.54362,43.57918,43.59995,8.34,1.67,20,20,0
13,0,0,0.266884167,4.0355,35.4112,44.48125,43.72212,8.34,1.67,20,20,0
14,0,0,0.266884167,4.0355,36.47585,44.0856,44.03498,8.34,1.67,20,20,0
15,0,0,0.2299804,4.23864,35.416,44.62204,43.78578,8.34,1.67,20,20,0
16,0,0,0.266884167,4.0355,37.8586,44.07917,43.6417,8.34,1.67,20,20,0
17,0,0,0.266884167,4.0355,38.3876,44.66764,44.1203,8.34,1.67,20,20,0
18,0,0,0.266884167,4.0355,36.19059,45.02751,43.80863,8.34,1.67,20,20,0
19,0,0,0.30378975,3.83235,34.92865,45.02266,43.78629,8.34,1.67,20,20,0
20,0,0,0.30378975,3.83235,38.33297,45.16706,43.70457,8.34,1.67,20,20,0
21,0,0,0.30378975,3.83235,35.36673,45.1841,43.58843,8.34,1.67,20,20,0
22,0,0,0.30378975,3.83235,36.83622,44.87446,43.55886,8.34,1.67,20,20,0
23,0,0,0.266884842,4.035496281,35.80386,44.57362,43.19691,8.34,1.67,20,20,0
24,0,0,0.266884842,4.035496281,35.92067,44.07764,43.23077,8.34,1.67,20,20,0
25,0,0,0.2299804,4.23864,36.17721,44.12854,43.40153,8.34,1.67,20,20,0
26,0,0,0.2299804,4.23864,36.83916,43.33731,43.44685,8.34,1.67,20,20,0
27,0,0,0.2299804,4.23864,35.96192,43.5965,43.53499,8.34,1.67,20,20,0
28,0,0,0.2299804,4.23864,37.58339,44.05993,43.28675,8.34,1.67,20,20,0
29,0,0,0.2299804,4.23864,36.76851,44.16139,43.11954,8.34,1.67,20,20,0
30,0,0,0.2299804,4.23864,35.63524,43.47281,42.83196,8.34,1.67,20,20,0
31,0,0,0.193074817,4.44179,35.35325,43.6438,43.0363,8.34,1.67,20,20,0
32,0,0,0.2299804,4.23864,36.73911,43.54752,43.10069,8.34,1.67,20,20,0
33,0,0,0.193074817,4.44179,35.96508,41.61997,42.90442,8.34,1.67,20,20,0
34,0,0,0.193074817,4.44179,35.66887,43.39323,42.52887,8.34,1.67,20,20,0
35,0,0,0.2299804,4.23864,35.25669,43.52845,42.40985,8.34,1.67,20,20,0
36,0,0,0.193074817,4.44179,37.55161,42.99031,42.69144,8.34,1.67,20,20,0
37,0,0,0.193074817,4.44179,34.25576,43.68335,42.53632,8.34,1.67,20,20,0
38,0,0,0.2299804,4.23864,34.40474,43.83425,42.7152,8.34,1.67,20,20,0
39,0,0,0.2299804,4.23864,34.90032,43.92099,42.68247,8.34,1.67,20,20,0
40,0,0,0.266884167,4.0355,34.43583,44.08221,42.47119,8.34,1.67,20,20,0
41,0,0,0.2299804,4.23864,35.2572,43.89159,42.52582,8.34,1.67,20,20,0
42,0,0,0.2299804,4.23864,34.02929,44.08176,42.53637,8.34,1.67,20,20,0
43,0,0,0.193074817,4.44179,36.30294,43.76461,42.46442,8.34,1.67,20,20,0
44,0,0,0.193074817,4.44179,35.46549,40.12458,42.32701,8.34,1.67,20,20,0
45,0,0,0.2299804,4.23864,33.45691,44.25004,42.41363,8.34,1.67,20,20,0
46,0,0,0.266884167,4.0355,34.62313,44.02098,42.25726,8.34,1.67,20,20,0
47,0,0,0.266884167,4.0355,35.00382,43.43703,42.36454,8.34,1.67,20,20,0
48,0,0,0.266884167,4.0355,35.5103,43.79797,42.12222,8.34,1.67,20,20,0
49,0,0,0.266884167,4.0355,35.78682,43.32095,42.10173,8.34,1.67,20,20,0
50,0,0,0.2299804,4.23864,34.90981,43.46406,41.8782,8.34,1.67,20,20,0
51,0,0,0.2299804,4.23864,35.80442,43.19397,42.23124,8.34,1.67,20,20,0
52,0,0,0.193074817,4.44179,34.00644,43.91117,42.0931,8.34,1.67,20,20,0
53,0,0,0.193074817,4.44179,34.3399,43.23506,41.95868,8.34,1.67,20,20,0
54,0,0,0.193074817,4.44179,36.70829,42.58789,41.36219,8.34,1.67,20,20,0
