t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
57,0,0,0.314448133,3.77368,36.41208,35.69686,42.03198,8.34,1.67,28,28,20
58,0,0,0.314448133,3.77368,35.46831,36.78357,41.68306,8.34,1.67,28,28,20
59,0,0,0.314448133,3.77368,39.37025,36.25035,41.11615,8.34,1.67,28,28,20
60,0,0,0.314448133,3.77368,37.40218,36.9812,41.264,8.34,1.67,30,30,20
61,0,0,0.314448133,3.77368,40.61328,35.04987,41.65123,8.34,1.67,30,30,20
62,0,0,0.314448133,3.77368,40.76299,35.60465,41.36129,8.34,1.67,30,30,20
63,0,0,0.314448133,3.77368,40.10703,34.47206,41.7321,8.34,1.67,30,30,20
64,0,0,0.28461665,3.93789,41.10881,34.1943,41.28809,8.34,1.67,30,30,20
65,0,0,0.28461665,3.93789,39.63102,35.46413,40.31701,8.34,1.67,30,30,20
66,0,0,0.314448133,3.77368,40.69979,36.18127,41.55739,8.34,1.67,30,30,20
67,0,0,0.314448133,3.77368,41.39153,36.51874,41.24684,8.34,1.67,30,30,20
68,0,0,0.3442778,3.60948,42.89201,36.70959,41.77623,8.34,1.67,30,30,20
69,0,0,0.314448133,3.77368,43.27569,38.3749,41.4426,8.34,1.67,30,30,20
