t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
46,0,0,0.36071565,6.27129,38.84695,42.78461,41.61246,8.34,1.67,30,20,10
47,0,0,0.36071565,6.27129,38.68054,42.26053,41.46354,8.34,1.67,30,20,10
48,0,0,0.36071565,6.27129,37.60229,42.28,41.34357,8.34,1.67,30,20,10
49,0,0,0.36071565,6.27129,37.38548,42.59252,40.95667,8.34,1.67,30,20,10
50,0,0,0.36071565,6.27129,37.37476,42.60251,39.49401,8.34,1.67,30,20,10
51,0,0,0.36071565,6.27129,37.00005,42.28248,41.49604,8.34,1.67,30,20,10
52,0,0,0.321288533,6.48832,39.51517,42.5344,41.82764,8.34,1.67,30,20,10
53,0,0,0.36071565,6.27129,37.16658,42.87954,41.3899,8.34,1.67,30,20,10
54,0,0,0.36071565,6.27129,37.82994,42.61193,41.13014,8.34,1.67,30,20,10
55,0,0,0.36071565,6.27129,38.16396,42.86142,40.77338,8.34,1.67,30,20,10
56,0,0,0.36071565,6.27129,38.13986,42.64579,40.60431,8.34,1.67,30,20,10
57,0,0,0.36071565,6.27129,38.0656,42.86859,40.5521,8.34,1.67,30,20,10
58,0,0,0.321288533,6.48832,37.77994,42.75194,40.61689,8.34,1.67,30,20,10
59,0,0,0.36071565,6.27129,38.38269,42.89928,40.51272,8.34,1.67,30,20,10
60,0,0,0.36071565,6.27129,36.97144,43.19279,40.83980,8.34,1.67,30,20,10
