t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1.5,0,45.40464,45.71361,45.44087,5.56,1.11,15,15,15
1,0,0,1.46465457,0.194562,41.03025,42.75623,42.14355,5.56,1.11,15,15,15
2,0,0,1.42522818,0.411588,34.50067,35.93117,37.73152,5.56,1.11,15,15,15
3,0,0,1.38580179,0.628614,32.46443,35.27074,35.38998,5.56,1.11,15,15,15
4,0,0,1.3463754,0.84564,32.48537,35.43439,34.19622,5.56,1.11,15,15,15
5,0,0,1.109816333,2.1478,32.59411,36.22354,33.1077,5.56,1.11,15,15,15
6,0,0,0.991538617,2.79887,32.84563,38.41717,36.34938,5.56,1.11,15,15,15
7,0,0,0.9521115,3.0159,33.32796,37.81639,34.2224,5.56,1.11,15,15,15
8,0,0,0.833831967,3.66698,33.80848,37.86182,35.05986,5.56,1.11,15,15,15
9,0,0,0.715552433,4.31806,33.61429,38.7267,35.52599,5.56,1.11,15,15,15
10,0,0,0.676127133,4.53508,34.80631,39.86945,37.50624,5.56,1.11,15,15,15
11,0,0,0.676127133,4.53508,34.7795,38.13721,37.90522,5.56,1.11,15,15,15
12,0,0,0.5972729,4.96914,35.48101,39.01309,36.36056,5.56,1.11,15,15,15
13,0,0,0.5578476,5.18616,36.60344,39.26771,38.86671,5.56,1.11,15,15,15
14,0,0,0.518420483,5.40319,36.10125,40.60346,38.6258,5.56,1.11,15,15,15
15,0,0,0.478995183,5.62021,35.71441,40.58828,39.46726,5.56,1.11,15,15,15
16,0,0,0.439568067,5.83724,34.77143,39.62707,38.30746,5.56,1.11,15,15,15
17,0,0,0.439568067,5.83724,34.28437,39.39277,36.82601,5.56,1.11,15,15,15
18,0,0,0.439568067,5.83724,36.73019,40.99786,38.39059,5.56,1.11,15,15,15
19,0,0,0.40014095,6.05427,36.21406,39.65687,38.25865,5.56,1.11,15,15,15
20,0,0,0.40014095,6.05427,35.16984,40.2257,37.37611,5.56,1.11,15,15,15
21,0,0,0.36071565,6.27129,34.90659,37.97446,36.07428,5.56,1.11,15,15,15
22,0,0,0.321288533,6.48832,33.08395,39.02082,35.28857,5.56,1.11,15,15,15
23,0,0,0.321288533,6.48832,33.93799,37.99799,36.15481,5.56,1.11,15,15,15
24,0,0,0.321288533,6.48832,36.0924,39.6453,37.63389,5.56,1.11,15,15,15
25,0,0,0.321288533,6.48832,35.48349,39.47358,36.85129,5.56,1.11,15,15,15
26,0,0,0.321288533,6.48832,34.9931,38.84176,35.74268,5.56,1.11,15,15,15
27,0,0,0.321288533,6.48832,33.48687,38.15933,35.62711,5.56,1.11,15,15,15
28,0,0,0.321288533,6.48832,34.24154,38.41282,36.25164,5.56,1.11,15,15,15
29,0,0,0.321288533,6.48832,35.01748,39.31692,36.46231,5.56,1.11,15,15,15
30,0,0,0.321288533,6.48832,34.60146,39.03059,34.96104,5.56,1.11,15,15,15
31,0,0,0.281863233,6.70534,33.2375,37.49507,34.11823,5.56,1.11,15,15,15
32,0,0,0.281863233,6.70534,34.52166,38.67089,36.9044,5.56,1.11,15,15,15
33,0,0,0.281863233,6.70534,36.22112,40.93742,36.45232,5.56,1.11,15,15,15
34,0,0,0.321288533,6.48832,35.26448,38.72123,37.20958,5.56,1.11,15,15,15
35,0,0,0.321288533,6.48832,33.69426,39.19266,35.43694,5.56,1.11,15,15,15
36,0,0,0.281863233,6.70534,33.14935,38.03123,35.90515,5.56,1.11,15,15,15
37,0,0,0.281863233,6.70534,34.80862,38.87687,38.51835,5.56,1.11,15,15,15
38,0,0,0.281863233,6.70534,34.21467,39.78875,36.45971,5.56,1.11,15,15,15
39,0,0,0.281863233,6.70534,33.9039,38.19223,36.51281,5.56,1.11,15,15,15
40,0,0,0.242436117,6.92237,33.47953,36.95417,36.65987,5.56,1.11,15,15,15
41,0,0,0.281863233,6.70534,32.66973,36.75248,32.56838,5.56,1.11,15,15,15
42,0,0,0.281863233,6.70534,33.46734,36.05193,33.83466,5.56,1.11,15,15,15
43,0,0,0.281863233,6.70534,33.72039,38.31339,36.05165,5.56,1.11,15,15,15
44,0,0,0.281863233,6.70534,34.8172,37.90273,34.88813,5.56,1.11,15,15,15
45,0,0,0.281863233,6.70534,32.55879,37.22639,34.68453,5.56,1.11,15,15,15
46,0,0,0.281863233,6.70534,32.62656,36.50299,34.32122,5.56,1.11,15,15,15
47,0,0,0.242436117,6.92237,31.61344,36.83414,33.66531,5.56,1.11,15,15,15
48,0,0,0.281863233,6.70534,31.53646,36.77878,35.63219,5.56,1.11,15,15,15
49,0,0,0.242436117,6.92237,30.53412,35.19891,32.46968,5.56,1.11,15,15,15
50,0,0,0.281863233,6.70534,32.10293,36.97353,32.95325,5.56,1.11,15,15,15
