t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
21,0,0,0.272143417,4.00655,37.51967,41.54768,42.42181,8.34,1.67,30,30,0
22,0,0,0.223520333,4.2742,36.62754,38.67642,42.21161,8.34,1.67,30,30,0
23,0,0,0.272143417,4.00655,35.95081,41.00204,42.39032,8.34,1.67,30,30,0
24,0,0,0.272143417,4.00655,34.09069,40.6301,42.34941,8.34,1.67,30,30,0
25,0,0,0.223520333,4.2742,34.50005,39.16501,42.30889,8.34,1.67,30,30,0
26,0,0,0.223520333,4.2742,33.71519,35.98365,42.13762,8.34,1.67,30,30,0
27,0,0,0.223520333,4.2742,35.4094,39.4352,42.14434,8.34,1.67,30,30,0
28,0,0,0.223520333,4.2742,31.93121,37.91295,42.20686,8.34,1.67,30,30,0
29,0,0,0.223520333,4.2742,33.04896,40.07644,42.17837,8.34,1.67,30,30,0
30,0,0,0.272143417,4.00655,34.38612,36.3714,42.06229,8.34,1.67,30,30,0
31,0,0,0.223520333,4.2742,34.3724,39.44384,41.95941,8.34,1.67,30,30,0
32,0,0,0.223520333,4.2742,34.65157,40.72033,42.03751,8.34,1.67,30,30,0
33,0,0,0.223520333,4.2742,33.04094,38.33021,41.9479,8.34,1.67,30,30,0
34,0,0,0.223520333,4.2742,34.34526,38.74532,42.05681,8.34,1.67,30,30,0
35,0,0,0.223520333,4.2742,34.52742,36.69605,41.81669,8.34,1.67,30,30,0
36,0,0,0.223520333,4.2742,32.66917,36.85801,41.77014,8.34,1.67,30,30,0
37,0,0,0.223520333,4.2742,31.33077,37.3405,41.69305,8.34,1.67,30,30,0
38,0,0,0.223520333,4.2742,34.70964,38.20747,41.69215,8.34,1.67,30,30,0
39,0,0,0.223520333,4.2742,30.83801,38.13992,41.61969,8.34,1.67,30,30,0
40,0,0,0.223520333,4.2742,32.52583,38.38811,41.47731,8.34,1.67,30,30,0
41,0,0,0.223520333,4.2742,31.1889,37.37566,41.48871,8.34,1.67,30,30,0
42,0,0,0.272143417,4.00655,32.8028,34.15079,41.5206,8.34,1.67,30,30,0
43,0,0,0.223520333,4.2742,30.30433,37.70223,41.50496,8.34,1.67,30,30,0
44,0,0,0.223520333,4.2742,31.96868,37.641,41.41416,8.34,1.67,30,30,0
45,0,0,0.272143417,4.00655,30.19197,35.54788,41.10576,8.34,1.67,30,30,0
46,0,0,0.272143417,4.00655,32.75969,36.2653,41.17681,8.34,1.67,30,30,0
47,0,0,0.272143417,4.00655,32.29937,37.17747,41.39221,8.34,1.67,30,30,0
48,0,0,0.272143417,4.00655,30.32876,31.22564,41.14899,8.34,1.67,30,30,0
49,0,0,0.223520333,4.2742,30.65116,34.29119,41.02269,8.34,1.67,30,30,0
50,0,0,0.223520333,4.2742,31.15837,34.73656,40.88297,8.34,1.67,30,30,0
51,0,0,0.223520333,4.2742,31.84092,34.38064,40.90627,8.34,1.67,30,30,0
52,0,0,0.223520333,4.2742,31.49499,35.61317,40.72857,8.34,1.67,30,30,0
53,0,0,0.223520333,4.2742,31.11898,36.32156,40.44449,8.34,1.67,30,30,0
54,0,0,0.272143417,4.00655,31.83674,34.25993,40.63128,8.34,1.67,30,30,0
55,0,0,0.272143417,4.00655,30.48209,29.93628,40.55103,8.34,1.67,30,30,0
56,0,0,0.272143417,4.00655,31.22281,32.50416,39.13826,8.34,1.67,30,30,0
57,0,0,0.272143417,4.00655,31.00335,33.57445,40.12486,8.34,1.67,30,30,0
58,0,0,0.272143417,4.00655,30.17239,34.77335,40.26566,8.34,1.67,30,30,0
59,0,0,0.272143417,4.00655,29.68041,33.20132,39.70947,8.34,1.67,30,30,0
60,0,0,0.272143417,4.00655,29.76066,32.80269,40.05071,8.34,1.67,30,30,0
