t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,,0,45.32772,44.34699,45.23140,8.34,1.67,30,20,10
1,0,0,,3.87789,31.41649,41.89175,39.22454,8.34,1.67,30,20,10
2,0,0,,5.82233,28.63919,34.62127,34.05187,8.34,1.67,30,20,10
3,0,0,,6.10011,28.79178,34.80416,32.79744,8.34,1.67,30,20,10
4,0,0,,6.65567,29.81184,36.12247,34.21304,8.34,1.67,30,20,10
5,0,0,,7.489,29.10955,35.23237,34.94953,8.34,1.67,30,20,10
6,0,0,,8.04456,28.70301,35.62531,37.39451,8.34,1.67,30,20,10
7,0,0,,8.87789,31.02592,36.0302,38.28484,8.34,1.67,30,20,10
8,0,0,,9.71122,33.85605,35.30353,39.47567,8.34,1.67,30,20,10
9,0,0,,9.71122,33.34167,35.14219,40.46481,8.34,1.67,30,20,10
10,0,0,,10.2668,34.37043,35.88258,40.62931,8.34,1.67,30,20,10
11,0,0,,10.2668,33.06944,36.59808,40.93065,8.34,1.67,30,20,10
12,0,0,,10.8223,33.9776,36.39859,40.93663,8.34,1.67,30,20,10
13,0,0,,11.1001,32.29147,38.87461,41.18476,8.34,1.67,30,20,10
14,0,0,,11.1001,36.14651,39.47149,41.40417,8.34,1.67,30,20,10
15,0,0,,10.8223,31.24138,36.87279,41.54131,8.34,1.67,30,20,10
16,0,0,,10.5446,33.29004,37.64304,41.14052,8.34,1.67,30,20,10
17,0,0,,11.3779,34.85399,35.59167,41.31992,8.34,1.67,30,20,10
18,0,0,,11.3779,32.27082,40.68546,41.1596,8.34,1.67,30,20,10
19,0,0,,11.3779,33.97506,37.69213,40.68173,8.34,1.67,30,20,10
20,0,0,,11.6557,36.48917,37.60974,40.93088,8.34,1.67,30,20,10
21,0,0,,11.6557,32.48492,40.56085,41.00413,8.34,1.67,30,20,10
22,0,0,,11.6557,32.30535,37.71188,40.97574,8.34,1.67,30,20,10
23,0,0,,11.9334,33.7863,35.93642,40.83342,8.34,1.67,30,20,10
24,0,0,,11.9334,31.17513,35.86627,40.55572,8.34,1.67,30,20,10
25,0,0,,12.2112,33.4367,36.39199,40.20669,8.34,1.67,30,20,10
26,0,0,,11.9334,33.13998,37.50263,40.04145,8.34,1.67,30,20,10
27,0,0,,12.2112,30.40139,37.45827,39.89919,8.34,1.67,30,20,10
28,0,0,,12.2112,30.72909,36.37574,39.59694,8.34,1.67,30,20,10
29,0,0,,11.9334,29.76495,36.05989,39.83655,8.34,1.67,30,20,10
30,0,0,,12.2112,30.69083,34.68114,39.56533,8.34,1.67,30,20,10
31,0,0,,12.2112,28.6393,36.04821,38.75576,8.34,1.67,30,20,10
32,0,0,,12.2112,31.51423,34.93063,39.38317,8.34,1.67,30,20,10
33,0,0,,11.9334,30.18514,34.64785,38.79493,8.34,1.67,30,20,10
34,0,0,,11.9334,28.9907,33.72213,38.67382,8.34,1.67,30,20,10
35,0,0,,12.2112,29.8132,33.59505,39.04554,8.34,1.67,30,20,10
36,0,0,,11.9334,28.44687,33.99826,38.88025,8.34,1.67,30,20,10
37,0,0,,11.9334,30.31522,34.23036,37.54783,8.34,1.67,30,20,10
38,0,0,,11.9334,29.83368,34.34864,38.19545,8.34,1.67,30,20,10
39,0,0,,11.6557,29.42009,33.88076,37.52187,8.34,1.67,30,20,10
40,0,0,,11.6557,27.9326,32.8655,37.19869,8.34,1.67,30,20,10
41,0,0,,11.9334,28.20246,33.07802,36.88871,8.34,1.67,30,20,10
42,0,0,,11.9334,27.84079,34.69649,38.2415,8.34,1.67,30,20,10
43,0,0,,11.6557,29.0021,31.35622,36.85456,8.34,1.67,30,20,10
44,0,0,,11.9334,27.80314,34.1219,36.49024,8.34,1.67,30,20,10
45,0,0,,11.9334,30.35365,35.10579,37.16641,8.34,1.67,30,20,10
46,0,0,,11.6557,28.67056,33.50809,37.46471,8.34,1.67,30,20,10
47,0,0,,11.6557,27.34909,35.02961,37.834,8.34,1.67,30,20,10
48,0,0,,11.6557,30.19434,33.5104,37.22572,8.34,1.67,30,20,10
49,0,0,,11.3779,26.81914,33.03835,38.63195,8.34,1.67,30,20,10
50,0,0,,11.3779,28.40821,33.83664,38.88776,8.34,1.67,30,20,10
51,0,0,,11.3779,29.21186,33.34613,37.8989,8.34,1.67,30,20,10
52,0,0,,11.3779,28.02238,32.15084,38.60159,8.34,1.67,30,20,10
53,0,0,,11.3779,29.53363,33.21887,38.43427,8.34,1.67,30,20,10
54,0,0,,11.1001,28.60815,33.9973,38.18529,8.34,1.67,30,20,10
55,0,0,,10.8223,28.91971,35.29693,39.31399,8.34,1.67,30,20,10
56,0,0,,10.8223,29.6465,32.18526,38.45859,8.34,1.67,30,20,10
57,0,0,,10.8223,28.81932,32.62114,38.35916,8.34,1.67,30,20,10
58,0,0,,10.5446,29.21367,34.22065,39.11224,8.34,1.67,30,20,10
59,0,0,,10.8223,27.99868,32.64248,39.44248,8.34,1.67,30,20,10
60,0,0,,10.5446,29.70570,34.27172,40.06104,8.34,1.67,30,20,10
