t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,47.03135,46.56872,48.53419,8.34,1.67,10,10,0
1,0,0,0.964724875,0.194175,43.74396,46.22223,48.10029,8.34,1.67,10,10,0
2,0,0,0.92944975,0.38835,42.48981,46.3413,48.12687,8.34,1.67,10,10,0
3,0,0,0.894174807,0.582524,42.08813,46.44249,48.23539,8.34,1.67,10,10,0
4,0,0,0.858899682,0.776699,42.74873,46.36974,48.16959,8.34,1.67,10,10,0
5,0,0,0.823624557,0.970874,40.80808,46.49942,48.0714,8.34,1.67,10,10,0
6,0,0,0.78834925,1.16505,42.63755,46.35851,48.10243,8.34,1.67,10,10,0
7,0,0,0.78834925,1.16505,43.74678,46.39424,47.49726,8.34,1.67,10,10,0
8,0,0,0.753075033,1.35922,44.79512,46.35598,47.68162,8.34,1.67,10,10,0
9,0,0,0.753075033,1.35922,44.54897,46.3158,47.62078,8.34,1.67,10,10,0
10,0,0,0.717799,1.5534,44.619,46.30524,47.577,8.34,1.67,10,10,0
11,0,0,0.682524783,1.74757,45.0713,46.26675,47.59641,8.34,1.67,10,10,0
12,0,0,0.682524783,1.74757,45.34375,46.30169,47.54991,8.34,1.67,10,10,0
13,0,0,0.64724875,1.94175,45.74047,46.35868,47.62581,8.34,1.67,10,10,0
14,0,0,0.611974533,2.13592,45.4455,46.36173,47.65324,8.34,1.67,10,10,0
15,0,0,0.611974533,2.13592,44.30806,46.2957,47.6428,8.34,1.67,10,10,0
16,0,0,0.5766985,2.3301,45.69803,46.28261,47.55629,8.34,1.67,10,10,0
17,0,0,0.5766985,2.3301,45.89696,46.3031,47.58281,8.34,1.67,10,10,0
18,0,0,0.5766985,2.3301,46.22392,46.32703,47.58969,8.34,1.67,10,10,0
19,0,0,0.5766985,2.3301,46.12889,46.30603,47.61847,8.34,1.67,10,10,0
20,0,0,0.541424283,2.52427,46.52194,46.28368,47.54979,8.34,1.67,10,10,0
21,0,0,0.50614825,2.71845,46.47499,46.31077,47.50527,8.34,1.67,10,10,0
22,0,0,0.50614825,2.71845,46.59716,46.33837,47.49641,8.34,1.67,10,10,0
23,0,0,0.470874033,2.91262,46.57324,46.31901,47.43732,8.34,1.67,10,10,0
24,0,0,0.50614825,2.71845,46.11868,46.24469,47.37271,8.34,1.67,10,10,0
25,0,0,0.50614825,2.71845,46.06383,46.22285,47.35149,8.34,1.67,10,10,0
26,0,0,0.470874033,2.91262,46.23713,46.19875,47.33055,8.34,1.67,10,10,0
27,0,0,0.470874033,2.91262,45.92918,46.17872,47.32034,8.34,1.67,10,10,0
28,0,0,0.470874033,2.91262,45.96479,46.14176,47.28073,8.34,1.67,10,10,0
29,0,0,0.50614825,2.71845,45.72506,46.13741,47.24805,8.34,1.67,10,10,0
30,0,0,0.470874033,2.91262,45.65317,46.11405,47.21538,8.34,1.67,10,10,0
31,0,0,0.400323783,3.30097,45.61271,46.07206,47.07198,8.34,1.67,10,10,0
32,0,0,0.400323783,3.30097,43.98419,46.05869,47.12193,8.34,1.67,10,10,0
33,0,0,0.400323783,3.30097,44.27939,46.00181,47.12204,8.34,1.67,10,10,0
34,0,0,0.400323783,3.30097,44.4427,46.04972,47.12605,8.34,1.67,10,10,0
35,0,0,0.36504775,3.49515,44.87125,45.97139,47.14602,8.34,1.67,10,10,0
36,0,0,0.36504775,3.49515,44.42194,46.14977,47.02757,8.34,1.67,10,10,0
37,0,0,0.400323783,3.30097,44.10913,46.00999,47.23705,8.34,1.67,10,10,0
38,0,0,0.36504775,3.49515,44.0641,46.0452,47.20657,8.34,1.67,10,10,0
39,0,0,0.400323783,3.30097,45.38371,46.08871,47.24117,8.34,1.67,10,10,0
40,0,0,0.36504775,3.49515,45.13191,46.07838,47.27249,8.34,1.67,10,10,0
41,0,0,0.36504775,3.49515,44.19164,46.09119,47.25573,8.34,1.67,10,10,0
42,0,0,0.400323783,3.30097,45.08907,46.04357,47.27254,8.34,1.67,10,10,0
43,0,0,0.329773533,3.68932,46.03442,46.06575,47.25697,8.34,1.67,10,10,0
44,0,0,0.36504775,3.49515,45.51136,46.09549,47.25082,8.34,1.67,10,10,0
45,0,0,0.36504775,3.49515,45.87156,46.08662,47.26893,8.34,1.67,10,10,0
