t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,47.06927,46.64011,46.82989,8.34,1.67,20,10,0
1,0,0,0.964724875,0.194175,41.63103,46.06061,46.21890,8.34,1.67,20,10,0
2,0,0,0.92944975,0.38835,41.12783,46.07009,45.95734,8.34,1.67,20,10,0
3,0,0,0.823624557,0.970874,39.63322,45.79165,46.21704,8.34,1.67,20,10,0
4,0,0,0.753075033,1.35922,39.37251,45.94103,45.99159,8.34,1.67,20,10,0
5,0,0,0.717799,1.5534,39.74913,45.9934,45.65876,8.34,1.67,20,10,0
6,0,0,0.682524783,1.74757,40.75396,45.83686,45.58873,8.34,1.67,20,10,0
7,0,0,0.64724875,1.94175,39.56381,45.84481,45.46943,8.34,1.67,20,10,0
8,0,0,0.64724875,1.94175,41.17506,45.94103,45.45024,8.34,1.67,20,10,0
9,0,0,0.5766985,2.3301,39.47685,45.8881,46.07105,8.34,1.67,20,10,0
10,0,0,0.541424283,2.52427,41.49763,45.92624,46.19819,8.34,1.67,20,10,0
11,0,0,0.541424283,2.52427,42.15438,45.95604,46.29,8.34,1.67,20,10,0
12,0,0,0.50614825,2.71845,41.95935,45.95869,46.32708,8.34,1.67,20,10,0
13,0,0,0.50614825,2.71845,41.44074,46.02641,46.38859,8.34,1.67,20,10,0
14,0,0,0.470874033,2.91262,42.67666,46.00542,46.33961,8.34,1.67,20,10,0
15,0,0,0.470874033,2.91262,42.59579,46.06394,46.44615,8.34,1.67,20,10,0
16,0,0,0.470874033,2.91262,41.9637,45.97788,46.33402,8.34,1.67,20,10,0
17,0,0,0.435598,3.1068,42.87304,46.03736,46.32522,8.34,1.67,20,10,0
18,0,0,0.435598,3.1068,42.484,46.04961,46.27528,8.34,1.67,20,10,0
19,0,0,0.435598,3.1068,44.16398,46.01044,46.28651,8.34,1.67,20,10,0
20,0,0,0.435598,3.1068,44.95206,46.0044,46.2667,8.34,1.67,20,10,0
21,0,0,0.435598,3.1068,45.91208,45.95982,46.32217,8.34,1.67,20,10,0
22,0,0,0.400323783,3.30097,45.76389,45.96033,46.35818,8.34,1.67,20,10,0
23,0,0,0.36504775,3.49515,42.40652,45.97111,46.32426,8.34,1.67,20,10,0
24,0,0,0.36504775,3.49515,42.50714,45.96027,46.35355,8.34,1.67,20,10,0
25,0,0,0.36504775,3.49515,45.38754,46.01343,46.40891,8.34,1.67,20,10,0
26,0,0,0.2944975,3.8835,45.48427,45.99018,46.33927,8.34,1.67,20,10,0
27,0,0,0.329773533,3.68932,45.7407,46.17528,46.26173,8.34,1.67,20,10,0
28,0,0,0.329773533,3.68932,45.63144,45.93499,46.29051,8.34,1.67,20,10,0
29,0,0,0.2944975,3.8835,45.68601,45.9684,46.28041,8.34,1.67,20,10,0
30,0,0,0.2944975,3.8835,45.71474,46.13866,46.31602,8.34,1.67,20,10,0
31,0,0,0.329773533,3.68932,45.62586,45.84453,46.33639,8.34,1.67,20,10,0
