t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,47.36041,46.92712,48.11428,8.34,1.67,20,20,0
1,0,0,0.894174807,0.582524,36.02123,45.59504,46.37832,8.34,1.67,20,20,0
2,0,0,0.823624557,0.970874,35.08841,45.46858,46.20129,8.34,1.67,20,20,0
3,0,0,0.717799,1.5534,30.36708,44.77881,45.63867,8.34,1.67,20,20,0
4,0,0,0.64724875,1.94175,34.51365,44.63988,45.34483,8.34,1.67,20,20,0
5,0,0,0.611974533,2.13592,35.13282,44.39705,45.36294,8.34,1.67,20,20,0
6,0,0,0.5766985,2.3301,33.61045,44.56928,45.4582,8.34,1.67,20,20,0
7,0,0,0.5766985,2.3301,34.49413,44.63214,45.18298,8.34,1.67,20,20,0
8,0,0,0.541424283,2.52427,35.18485,44.85522,45.31768,8.34,1.67,20,20,0
9,0,0,0.50614825,2.71845,36.56597,44.97548,45.37688,8.34,1.67,20,20,0
10,0,0,0.50614825,2.71845,34.31213,44.77825,45.474,8.34,1.67,20,20,0
11,0,0,0.435598,3.1068,35.87468,44.98648,45.72213,8.34,1.67,20,20,0
12,0,0,0.435598,3.1068,36.45051,45.10093,45.71902,8.34,1.67,20,20,0
13,0,0,0.400323783,3.30097,35.74133,45.14071,45.78996,8.34,1.67,20,20,0
14,0,0,0.400323783,3.30097,36.15944,45.17626,45.80994,8.34,1.67,20,20,0
15,0,0,0.400323783,3.30097,36.22631,45.18208,45.90034,8.34,1.67,20,20,0
16,0,0,0.36504775,3.49515,36.25785,45.0928,45.77269,8.34,1.67,20,20,0
17,0,0,0.36504775,3.49515,36.95823,45.12547,45.76327,8.34,1.67,20,20,0
18,0,0,0.36504775,3.49515,37.48384,45.2617,45.84967,8.34,1.67,20,20,0
19,0,0,0.36504775,3.49515,38.11464,45.37,45.86964,8.34,1.67,20,20,0
20,0,0,0.36504775,3.49515,39.7734,45.27654,45.83787,8.34,1.67,20,20,0
21,0,0,0.36504775,3.49515,38.58799,45.39048,45.84402,8.34,1.67,20,20,0
