t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
25,0,0,0.369265467,4.84808,45.36255,46.54062,46.72781,8.34,1.67,20,10,10
26,0,0,0.369265467,4.84808,45.61005,46.51336,46.73356,8.34,1.67,20,10,10
27,0,0,0.369265467,4.84808,45.34302,46.75585,46.50631,8.34,1.67,20,10,10
28,0,0,0.369265467,4.84808,45.00793,46.50597,46.77837,8.34,1.67,20,10,10
29,0,0,0.406170037,4.644935574,45.30888,46.30626,46.69823,8.34,1.67,20,10,10
30,0,0,0.369265467,4.84808,45.57462,46.76189,46.56664,8.34,1.67,20,10,10
31,0,0,0.369265467,4.84808,45.48545,45.78003,46.79564,8.34,1.67,20,10,10
32,0,0,0.332359883,5.05123,45.45284,46.04368,46.62425,8.34,1.67,20,10,10
33,0,0,0.369265102,4.848082005,44.91888,46.56573,46.53831,8.34,1.67,20,10,10
34,0,0,0.369265102,4.848082005,45.15561,46.51957,46.65693,8.34,1.67,20,10,10
35,0,0,0.332359883,5.05123,43.98662,46.31004,46.65772,8.34,1.67,20,10,10
36,0,0,0.332359883,5.05123,44.85714,46.00401,46.62149,8.34,1.67,20,10,10
37,0,0,0.369265467,4.84808,44.13108,45.91941,46.58757,8.34,1.67,20,10,10
38,0,0,0.369265102,4.848082005,45.21481,45.29059,46.54593,8.34,1.67,20,10,10
39,0,0,0.332359883,5.05123,45.17903,44.05885,46.53351,8.34,1.67,20,10,10
40,0,0,0.332360167,5.051228436,44.88332,45.68884,46.44677,8.34,1.67,20,10,10
41,0,0,0.332360167,5.051228436,45.12373,46.68136,46.40981,8.34,1.67,20,10,10
42,0,0,0.332360167,5.051228436,44.37092,46.07607,46.61996,8.34,1.67,20,10,10
43,0,0,0.332360167,5.051228436,45.00731,46.32307,46.6773,8.34,1.67,20,10,10
44,0,0,0.332360167,5.051228436,43.5346,45.73471,46.60332,8.34,1.67,20,10,10
45,0,0,0.332360167,5.051228436,45.1687,46.74677,46.57742,8.34,1.67,20,10,10
46,0,0,0.369265467,4.84808,45.13772,46.88322,46.44412,8.34,1.67,20,10,10
47,0,0,0.332360167,5.051228436,43.35836,46.85167,46.38673,8.34,1.67,20,10,10
48,0,0,0.332360167,5.051228436,45.35984,46.60597,46.72244,8.34,1.67,20,10,10
49,0,0,0.332360167,5.051228436,44.27448,44.65037,46.61805,8.34,1.67,20,10,10
50,0,0,0.369265467,4.84808,45.74532,46.3694,46.64609,8.34,1.67,20,10,10
51,0,0,0.369265467,4.84808,43.85756,45.80356,46.55716,8.34,1.67,20,10,10
52,0,0,0.332360167,5.051228436,44.87469,45.54651,46.82656,8.34,1.67,20,10,10
53,0,0,0.369265102,4.848082005,42.21821,46.70585,46.73317,8.34,1.67,20,10,10
54,0,0,0.369265102,4.848082005,44.94427,46.28504,46.57928,8.34,1.67,20,10,10
55,0,0,0.406170037,4.644935574,44.18306,46.16885,46.51901,8.34,1.67,20,10,10
56,0,0,0.369265102,4.848082005,44.91758,46.94518,46.70156,8.34,1.67,20,10,10
57,0,0,0.369265102,4.848082005,45.49849,46.26467,46.61342,8.34,1.67,20,10,10
58,0,0,0.369265102,4.848082005,44.5423,45.94216,46.57753,8.34,1.67,20,10,10
59,0,0,0.369265102,4.848082005,44.40580,46.07212,46.42522,8.34,1.67,20,10,10
60,0,0,0.369265102,4.848082005,43.64656,45.80441,46.21625,8.34,1.67,20,10,10
