t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1,0,47.43439,48.17568,47.20612,16.67,3.33,15,15,15
1,0,0,0.92522818,0.411588,47.08796,47.31989,46.98542,16.67,3.33,15,15,15
2,0,0,0.88580179,0.628614,46.23182,46.95743,46.59045,16.67,3.33,15,15,15
3,0,0,0.88580179,0.628614,45.69809,46.62792,46.0939,16.67,3.33,15,15,15
4,0,0,0.806948283,1.06267,45.50041,45.57546,44.81442,16.67,3.33,15,15,15
5,0,0,0.728095867,1.49672,45.38026,44.0347,45.19489,16.67,3.33,15,15,15
6,0,0,0.728095867,1.49672,44.72413,43.93064,44.1725,16.67,3.33,15,15,15
7,0,0,0.728095867,1.49672,44.88406,44.06111,43.29871,16.67,3.33,15,15,15
8,0,0,0.688670567,1.71374,44.39981,43.57743,43.32693,16.67,3.33,15,15,15
9,0,0,0.64924345,1.93077,43.68183,41.61834,42.83913,16.67,3.33,15,15,15
10,0,0,0.609816333,2.1478,43.8856,44.41488,42.81718,16.67,3.33,15,15,15
11,0,0,0.609816333,2.1478,45.06266,43.61705,43.83245,16.67,3.33,15,15,15
12,0,0,0.570391033,2.36482,44.52459,43.80463,44.04959,16.67,3.33,15,15,15
13,0,0,0.570391033,2.36482,44.54349,44.36364,43.01181,16.67,3.33,15,15,15
14,0,0,0.530963917,2.58185,45.48839,41.74113,43.40238,16.67,3.33,15,15,15
15,0,0,0.530963917,2.58185,44.84495,44.54095,43.38432,16.67,3.33,15,15,15
16,0,0,0.491538617,2.79887,42.6472,43.01147,43.05656,16.67,3.33,15,15,15
17,0,0,0.491538617,2.79887,42.58248,43.26959,43.47433,16.67,3.33,15,15,15
18,0,0,0.4521115,3.0159,43.84537,43.50198,43.71422,16.67,3.33,15,15,15
19,0,0,0.4521115,3.0159,44.43486,42.38587,42.94116,16.67,3.33,15,15,15
20,0,0,0.4521115,3.0159,44.77419,42.27695,42.95408,16.67,3.33,15,15,15
21,0,0,0.412684383,3.23293,43.77291,42.27983,42.84212,16.67,3.33,15,15,15
22,0,0,0.412684383,3.23293,44.14045,43.03122,43.92048,16.67,3.33,15,15,15
23,0,0,0.412684383,3.23293,44.05518,41.90106,43.89125,16.67,3.33,15,15,15
24,0,0,0.412684383,3.23293,42.86678,41.2526,44.07279,16.67,3.33,15,15,15
25,0,0,0.412684383,3.23293,44.46601,42.20472,43.75417,16.67,3.33,15,15,15
26,0,0,0.412684383,3.23293,40.32412,43.19284,43.21813,16.67,3.33,15,15,15
27,0,0,0.412684383,3.23293,42.98015,43.44645,43.21609,16.67,3.33,15,15,15
28,0,0,0.412684383,3.23293,42.90538,44.19034,43.56022,16.67,3.33,15,15,15
29,0,0,0.412684383,3.23293,41.6549,43.6395,43.24098,16.67,3.33,15,15,15
30,0,0,0.412684383,3.23293,41.81026,43.87872,42.29179,16.67,3.33,15,15,15
31,0,0,0.412684383,3.23293,42.08576,44.26455,43.88493,16.67,3.33,15,15,15
32,0,0,0.373259083,3.44995,44.65714,44.32628,43.07643,16.67,3.33,15,15,15
33,0,0,0.412684383,3.23293,44.952,43.81563,43.18212,16.67,3.33,15,15,15
34,0,0,0.373259083,3.44995,43.81862,44.66143,43.90417,16.67,3.33,15,15,15
35,0,0,0.373259083,3.44995,44.6515,44.75742,43.56665,16.67,3.33,15,15,15
36,0,0,0.373259083,3.44995,44.74185,44.58976,44.42408,16.67,3.33,15,15,15
37,0,0,0.373259083,3.44995,44.56911,44.24858,44.14632,16.67,3.33,15,15,15
38,0,0,0.373259083,3.44995,45.12615,43.44425,44.37041,16.67,3.33,15,15,15
39,0,0,0.373259083,3.44995,45.19234,43.46112,44.35975,16.67,3.33,15,15,15
40,0,0,0.373259083,3.44995,44.18723,44.0163,44.14198,16.67,3.33,15,15,15
41,0,0,0.373259083,3.44995,43.8369,43.87742,43.86207,16.67,3.33,15,15,15
42,0,0,0.412684383,3.23293,43.73826,43.59092,43.44278,16.67,3.33,15,15,15
43,0,0,0.333831967,3.66698,44.55991,44.43864,42.248,16.67,3.33,15,15,15
44,0,0,0.373259083,3.44995,43.67556,43.36141,42.38536,16.67,3.33,15,15,15
45,0,0,0.373259083,3.44995,42.71718,41.96483,41.34537,16.67,3.33,15,15,15
46,0,0,0.373259083,3.44995,36.65367,39.64079,41.07918,16.67,3.33,15,15,15
47,0,0,0.373259083,3.44995,40.26205,40.98426,40.18518,16.67,3.33,15,15,15
48,0,0,0.333831967,3.66698,41.51439,40.90001,40.82084,16.67,3.33,15,15,15
49,0,0,0.333831967,3.66698,40.22728,41.67403,41.52759,16.67,3.33,15,15,15
50,0,0,0.333831967,3.66698,39.44728,40.82592,40.81717,16.67,3.33,15,15,15
