t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
0,0,0,1.5,0,48.72889,47.88224,47.92665,8.34,1.67,15,15,15
1,0,0,1.28355325,1.19145,41.75874,42.04440,46.07523,8.34,1.67,15,15,15
2,0,0,1.025219617,2.61347,34.80027,38.3135,41.32246,8.34,1.67,15,15,15
3,0,0,0.951410267,3.01976,32.13036,35.09253,35.79009,8.34,1.67,15,15,15
4,0,0,0.8775991,3.42606,32.17844,33.474,32.27618,8.34,1.67,15,15,15
5,0,0,0.840695333,3.6292,32.85133,33.59787,32.16489,8.34,1.67,15,15,15
6,0,0,0.766884167,4.0355,33.18631,35.12086,32.7677,8.34,1.67,15,15,15
7,0,0,0.7299804,4.23864,34.02213,36.75931,33.27429,8.34,1.67,15,15,15
8,0,0,0.693074817,4.44179,34.40033,37.04643,34.78357,8.34,1.67,15,15,15
9,0,0,0.582359883,5.05123,34.47686,35.97868,34.5321,8.34,1.67,15,15,15
10,0,0,0.508550533,5.45752,36.31293,38.05059,36.42602,8.34,1.67,15,15,15
11,0,0,0.508550533,5.45752,35.35347,38.35775,37.55077,8.34,1.67,15,15,15
12,0,0,0.47164495,5.66067,36.67838,38.59284,38.16729,8.34,1.67,15,15,15
13,0,0,0.47164495,5.66067,35.89725,39.74558,38.08072,8.34,1.67,15,15,15
14,0,0,0.3978356,6.06696,37.15868,38.84131,39.06998,8.34,1.67,15,15,15
15,0,0,0.434741183,5.86381,37.222,40.63788,38.91275,8.34,1.67,15,15,15
16,0,0,0.3978356,6.06696,37.45139,41.14701,40.70131,8.34,1.67,15,15,15
17,0,0,0.3978356,6.06696,36.94903,40.25674,40.71435,8.34,1.67,15,15,15
18,0,0,0.434741183,5.86381,36.51603,41.13375,41.10633,8.34,1.67,15,15,15
19,0,0,0.47164495,5.66067,37.53604,39.85523,40.63015,8.34,1.67,15,15,15
20,0,0,0.47164495,5.66067,36.55643,41.08082,41.1574,8.34,1.67,15,15,15
21,0,0,0.434741183,5.86381,37.77153,40.53941,41.20339,8.34,1.67,15,15,15
22,0,0,0.508550533,5.45752,37.61267,41.56546,41.42393,8.34,1.67,15,15,15
23,0,0,0.47164495,5.66067,36.83842,41.17613,40.71836,8.34,1.67,15,15,15
24,0,0,0.47164495,5.66067,37.56335,40.69087,40.71582,8.34,1.67,15,15,15
25,0,0,0.47164495,5.66067,36.65152,40.17429,40.44189,8.34,1.67,15,15,15
26,0,0,0.434741183,5.86381,35.86988,39.32324,38.97799,8.34,1.67,15,15,15
27,0,0,0.434741183,5.86381,35.83868,38.59109,39.04689,8.34,1.67,15,15,15
28,0,0,0.434741183,5.86381,35.40742,38.71981,38.28811,8.34,1.67,15,15,15
29,0,0,0.434741183,5.86381,35.26837,38.72472,38.34906,8.34,1.67,15,15,15
30,0,0,0.434741183,5.86381,34.87741,37.71002,37.5467,8.34,1.67,15,15,15
31,0,0,0.434741183,5.86381,35.36967,38.25306,37.63372,8.34,1.67,15,15,15
32,0,0,0.3978356,6.06696,33.45589,37.4475,36.60959,8.34,1.67,15,15,15
33,0,0,0.434741183,5.86381,34.29594,37.2914,36.1403,8.34,1.67,15,15,15
34,0,0,0.434741183,5.86381,34.6558,36.56964,37.0119,8.34,1.67,15,15,15
35,0,0,0.434741183,5.86381,35.15889,36.28568,36.31683,8.34,1.67,15,15,15
36,0,0,0.434741183,5.86381,35.72468,36.80654,36.14025,8.34,1.67,15,15,15
37,0,0,0.434741183,5.86381,34.57431,36.95253,37.31556,8.34,1.67,15,15,15
38,0,0,0.434741183,5.86381,35.04191,36.60897,36.36462,8.34,1.67,15,15,15
39,0,0,0.434741183,5.86381,35.1212,36.18235,35.65138,8.34,1.67,15,15,15
40,0,0,0.434741183,5.86381,33.89025,35.32734,35.93264,8.34,1.67,15,15,15
41,0,0,0.434741183,5.86381,34.08533,34.12811,35.22825,8.34,1.67,15,15,15
42,0,0,0.3978356,6.06696,33.59956,34.88955,34.40649,8.34,1.67,15,15,15
43,0,0,0.3978356,6.06696,34.25186,35.31245,35.88123,8.34,1.67,15,15,15
44,0,0,0.434741183,5.86381,34.32934,34.17833,34.28374,8.34,1.67,15,15,15
45,0,0,0.3978356,6.06696,32.84936,33.91993,33.66441,8.34,1.67,15,15,15
46,0,0,0.3978356,6.06696,34.12839,35.43276,34.65648,8.34,1.67,15,15,15
47,0,0,0.434741183,5.86381,34.82357,35.88292,34.21095,8.34,1.67,15,15,15
48,0,0,0.3978356,6.06696,33.5139,34.19532,34.70524,8.34,1.67,15,15,15
49,0,0,0.3978356,6.06696,35.40985,35.1581,35.17707,8.34,1.67,15,15,15
50,0,0,0.434741183,5.86381,35.09388,34.78989,35.38355,8.34,1.67,15,15,15
51,0,0,0.3978356,6.06696,34.56754,35.32898,35.08062,8.34,1.67,15,15,15
52,0,0,0.3978356,6.06696,34.23121,35.12927,35.00884,8.34,1.67,15,15,15
53,0,0,0.3978356,6.06696,34.21721,35.26087,35.37294,8.34,1.67,15,15,15
54,0,0,0.3978356,6.06696,34.74672,35.89691,35.3844,8.34,1.67,15,15,15
55,0,0,0.3978356,6.06696,34.21225,35.33604,35.17012,8.34,1.67,15,15,15
56,0,0,0.360930017,6.27011,35.1133,35.73033,36.51541,8.34,1.67,15,15,15
57,0,0,0.360930017,6.27011,34.85399,35.63208,37.01506,8.34,1.67,15,15,15
58,0,0,0.3978356,6.06696,34.39204,36.41355,36.41106,8.34,1.67,15,15,15
59,0,0,0.360930017,6.27011,34.16151,35.24123,36.20627,8.34,1.67,15,15,15
60,0,0,0.360930017,6.27011,34.74672,34.19532,37.0119,8.34,1.67,15,15,15
