t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
77,0,0,,4.592,36.86997,36.01429,37.34011,16.67,3.33,30,20,10
78,0,0,,4.592,35.68118,36.57906,36.68357,16.67,3.33,30,20,10
79,0,0,,4.422,34.45744,35.72276,37.48632,16.67,3.33,30,20,10
80,0,0,,4.422,35.91384,37.13627,37.30405,16.67,3.33,30,20,10
81,0,0,,4.422,35.32785,37.36843,38.58472,16.67,3.33,30,20,10
82,0,0,,4.592,36.63488,38.30075,36.23697,16.67,3.33,30,20,10
83,0,0,,4.422,34.95868,36.48776,37.65218,16.67,3.33,30,20,10
84,0,0,,4.422,36.36457,38.25453,35.9696,16.67,3.33,30,20,10
85,0,0,,4.422,33.14816,36.05684,38.26825,16.67,3.33,30,20,10
86,0,0,,4.422,35.32537,37.21421,37.72159,16.67,3.33,30,20,10
87,0,0,,4.252,33.87191,36.80987,38.19788,16.67,3.33,30,20,10
88,0,0,,4.252,33.8982,37.45856,37.05405,16.67,3.33,30,20,10
89,0,0,,4.592,34.87498,35.03503,35.70217,16.67,3.33,30,20,10
90,0,0,,4.422,35.69268,38.41576,37.75669,16.67,3.33,30,20,10
